dp,minDist,param1,param2,minRadius,maxRadius,f1_score
1.0,24.0,200.0,23.0,7.0,20.0,0.304295020088021
1.0,24.0,150.0,23.0,7.0,20.0,0.304295020088021
1.0,15.0,250.0,15.0,5.0,25.0,0.304205606136535
1.0,15.0,200.0,15.0,5.0,25.0,0.304205606136535
1.0,15.0,150.0,15.0,5.0,25.0,0.304205606136535
1.0,15.0,300.0,15.0,5.0,25.0,0.304205606136535
1.0,21.0,150.0,19.0,5.0,15.0,0.3022574081935019
1.0,21.0,300.0,19.0,5.0,15.0,0.3022574081935019
1.0,21.0,250.0,19.0,5.0,15.0,0.3022574081935019
1.0,21.0,200.0,19.0,5.0,15.0,0.3022574081935019
1.0,27.0,200.0,24.0,5.0,20.0,0.2975349790519092
1.0,27.0,250.0,24.0,5.0,20.0,0.2975349790519092
1.0,27.0,150.0,24.0,5.0,20.0,0.2975349790519092
1.0,27.0,300.0,24.0,5.0,20.0,0.2975349790519092
1.0,24.0,150.0,19.0,5.0,15.0,0.2975106306636705
1.0,24.0,250.0,19.0,5.0,15.0,0.2975106306636705
1.0,24.0,300.0,19.0,5.0,15.0,0.2975106306636705
1.0,24.0,200.0,19.0,5.0,15.0,0.2975106306636705
1.0,27.0,250.0,23.0,7.0,20.0,0.29740485224155205
1.0,27.0,200.0,23.0,7.0,20.0,0.29740485224155205
1.0,27.0,300.0,23.0,7.0,20.0,0.29740485224155205
1.0,27.0,150.0,23.0,7.0,20.0,0.29740485224155205
1.0,27.0,150.0,15.0,9.0,15.0,0.2936570288757696
1.0,27.0,200.0,15.0,9.0,15.0,0.2936570288757696
1.0,27.0,250.0,15.0,9.0,15.0,0.2936570288757696
1.0,27.0,300.0,15.0,9.0,15.0,0.2936570288757696
1.0,27.0,300.0,19.0,5.0,15.0,0.28575708114225756
1.0,27.0,150.0,19.0,5.0,15.0,0.28575708114225756
1.0,27.0,250.0,19.0,5.0,15.0,0.28575708114225756
1.0,27.0,200.0,19.0,5.0,15.0,0.28575708114225756
1.0,15.0,200.0,22.0,9.0,20.0,0.24415503902187952
1.0,15.0,250.0,22.0,9.0,20.0,0.24415503902187952
1.0,15.0,150.0,22.0,9.0,20.0,0.24415503902187952
1.0,15.0,300.0,22.0,9.0,20.0,0.24415503902187952
1.0,18.0,250.0,22.0,9.0,20.0,0.24376236362018863
1.0,18.0,200.0,22.0,9.0,20.0,0.24376236362018863
1.0,18.0,300.0,22.0,9.0,20.0,0.24376236362018863
1.0,18.0,150.0,22.0,9.0,20.0,0.24376236362018863
1.0,21.0,150.0,22.0,9.0,20.0,0.2436083881112829
1.0,21.0,200.0,22.0,9.0,20.0,0.2436083881112829
1.0,21.0,250.0,22.0,9.0,20.0,0.2436083881112829
1.0,21.0,300.0,22.0,9.0,20.0,0.2436083881112829
1.0,24.0,150.0,22.0,9.0,20.0,0.24323256220354214
1.0,24.0,300.0,22.0,9.0,20.0,0.24323256220354214
1.0,24.0,250.0,22.0,9.0,20.0,0.24323256220354214
1.0,24.0,200.0,22.0,9.0,20.0,0.24323256220354214
1.0,27.0,150.0,22.0,9.0,20.0,0.24037805428878312
1.0,27.0,200.0,22.0,9.0,20.0,0.24037805428878312
1.0,27.0,250.0,22.0,9.0,20.0,0.24037805428878312
1.0,27.0,300.0,22.0,9.0,20.0,0.24037805428878312
1.0,15.0,300.0,18.0,7.0,15.0,0.22835387842863197
1.0,18.0,250.0,18.0,7.0,15.0,0.22835387842863197
1.0,15.0,200.0,18.0,7.0,15.0,0.22835387842863197
1.0,18.0,150.0,18.0,7.0,15.0,0.22835387842863197
1.0,15.0,250.0,18.0,7.0,15.0,0.22835387842863197
1.0,18.0,300.0,18.0,7.0,15.0,0.22835387842863197
1.0,15.0,150.0,18.0,7.0,15.0,0.22835387842863197
1.0,18.0,200.0,18.0,7.0,15.0,0.22835387842863197
1.0,21.0,150.0,18.0,7.0,15.0,0.22267903314331233
1.0,21.0,300.0,18.0,7.0,15.0,0.22267903314331233
1.0,21.0,200.0,18.0,7.0,15.0,0.22267903314331233
1.0,21.0,250.0,18.0,7.0,15.0,0.22267903314331233
1.0,24.0,150.0,18.0,7.0,15.0,0.21927302340283464
1.0,24.0,300.0,18.0,7.0,15.0,0.21927302340283464
1.0,24.0,200.0,18.0,7.0,15.0,0.21927302340283464
1.0,24.0,250.0,18.0,7.0,15.0,0.21927302340283464
1.0,27.0,250.0,18.0,7.0,15.0,0.21035632045938513
1.0,27.0,300.0,18.0,7.0,15.0,0.21035632045938513
1.0,27.0,150.0,18.0,7.0,15.0,0.21035632045938513
1.0,27.0,200.0,18.0,7.0,15.0,0.21035632045938513
1.0,15.0,150.0,20.0,5.0,15.0,0.20262786995374682
1.0,15.0,200.0,20.0,5.0,15.0,0.20262786995374682
1.0,15.0,250.0,20.0,5.0,15.0,0.20262786995374682
1.0,15.0,300.0,20.0,5.0,15.0,0.20262786995374682
1.0,18.0,200.0,20.0,5.0,15.0,0.20230178502259732
1.0,18.0,150.0,20.0,5.0,15.0,0.20230178502259732
1.0,18.0,300.0,20.0,5.0,15.0,0.20230178502259732
1.0,18.0,250.0,20.0,5.0,15.0,0.20230178502259732
1.0,21.0,250.0,20.0,5.0,15.0,0.2018897072856085
1.0,21.0,200.0,20.0,5.0,15.0,0.2018897072856085
1.0,21.0,300.0,20.0,5.0,15.0,0.2018897072856085
1.0,21.0,150.0,20.0,5.0,15.0,0.2018897072856085
1.0,18.0,150.0,16.0,9.0,15.0,0.20083175153604385
1.0,18.0,300.0,16.0,9.0,15.0,0.20083175153604385
1.0,18.0,250.0,16.0,9.0,15.0,0.20083175153604385
1.0,15.0,200.0,16.0,9.0,15.0,0.20083175153604385
1.0,15.0,250.0,16.0,9.0,15.0,0.20083175153604385
1.0,18.0,200.0,16.0,9.0,15.0,0.20083175153604385
1.0,15.0,150.0,16.0,9.0,15.0,0.20083175153604385
1.0,15.0,300.0,16.0,9.0,15.0,0.20083175153604385
1.0,21.0,250.0,16.0,9.0,15.0,0.2004075605288932
1.0,21.0,200.0,16.0,9.0,15.0,0.2004075605288932
1.0,21.0,300.0,16.0,9.0,15.0,0.2004075605288932
1.0,21.0,150.0,16.0,9.0,15.0,0.2004075605288932
1.0,18.0,200.0,24.0,7.0,20.0,0.1998060371005161
1.0,15.0,250.0,24.0,7.0,20.0,0.1998060371005161
1.0,15.0,150.0,24.0,7.0,20.0,0.1998060371005161
1.0,15.0,300.0,24.0,7.0,20.0,0.1998060371005161
1.0,15.0,200.0,24.0,7.0,20.0,0.1998060371005161
1.0,18.0,150.0,24.0,7.0,20.0,0.1998060371005161
1.0,18.0,250.0,24.0,7.0,20.0,0.1998060371005161
1.0,18.0,300.0,24.0,7.0,20.0,0.1998060371005161
1.0,21.0,250.0,24.0,7.0,20.0,0.199686836776259
1.0,21.0,150.0,24.0,7.0,20.0,0.199686836776259
1.0,21.0,300.0,24.0,7.0,20.0,0.199686836776259
1.0,24.0,300.0,24.0,7.0,20.0,0.199686836776259
1.0,21.0,200.0,24.0,7.0,20.0,0.199686836776259
1.0,24.0,250.0,24.0,7.0,20.0,0.199686836776259
1.0,24.0,200.0,24.0,7.0,20.0,0.199686836776259
1.0,24.0,150.0,24.0,7.0,20.0,0.199686836776259
1.0,24.0,250.0,20.0,5.0,15.0,0.19889572983767517
1.0,24.0,150.0,20.0,5.0,15.0,0.19889572983767517
1.0,24.0,200.0,20.0,5.0,15.0,0.19889572983767517
1.0,24.0,300.0,20.0,5.0,15.0,0.19889572983767517
1.0,24.0,150.0,16.0,9.0,15.0,0.19725616477550315
1.0,24.0,300.0,16.0,9.0,15.0,0.19725616477550315
1.0,24.0,200.0,16.0,9.0,15.0,0.19725616477550315
1.0,24.0,250.0,16.0,9.0,15.0,0.19725616477550315
1.0,27.0,200.0,24.0,7.0,20.0,0.19561792558302718
1.0,27.0,250.0,24.0,7.0,20.0,0.19561792558302718
1.0,27.0,150.0,24.0,7.0,20.0,0.19561792558302718
1.0,27.0,300.0,24.0,7.0,20.0,0.19561792558302718
1.0,27.0,300.0,20.0,5.0,15.0,0.19258558095678555
1.0,27.0,200.0,20.0,5.0,15.0,0.19258558095678555
1.0,27.0,250.0,20.0,5.0,15.0,0.19258558095678555
1.0,27.0,150.0,20.0,5.0,15.0,0.19258558095678555
1.0,27.0,200.0,16.0,9.0,15.0,0.1924062635007104
1.0,27.0,300.0,16.0,9.0,15.0,0.1924062635007104
1.0,27.0,250.0,16.0,9.0,15.0,0.1924062635007104
1.0,27.0,150.0,16.0,9.0,15.0,0.1924062635007104
1.0,21.0,200.0,23.0,9.0,20.0,0.1422991746504468
1.0,24.0,150.0,23.0,9.0,20.0,0.1422991746504468
1.0,21.0,250.0,23.0,9.0,20.0,0.1422991746504468
1.0,21.0,300.0,23.0,9.0,20.0,0.1422991746504468
1.0,21.0,150.0,23.0,9.0,20.0,0.1422991746504468
1.0,24.0,250.0,23.0,9.0,20.0,0.1422991746504468
1.0,24.0,200.0,23.0,9.0,20.0,0.1422991746504468
1.0,24.0,300.0,23.0,9.0,20.0,0.1422991746504468
1.0,15.0,250.0,23.0,9.0,20.0,0.14220067189236957
1.0,18.0,150.0,23.0,9.0,20.0,0.14220067189236957
1.0,15.0,150.0,23.0,9.0,20.0,0.14220067189236957
1.0,18.0,250.0,23.0,9.0,20.0,0.14220067189236957
1.0,15.0,300.0,23.0,9.0,20.0,0.14220067189236957
1.0,18.0,300.0,23.0,9.0,20.0,0.14220067189236957
1.0,18.0,200.0,23.0,9.0,20.0,0.14220067189236957
1.0,15.0,200.0,23.0,9.0,20.0,0.14220067189236957
1.0,27.0,200.0,23.0,9.0,20.0,0.14184243628940818
1.0,27.0,250.0,23.0,9.0,20.0,0.14184243628940818
1.0,27.0,150.0,23.0,9.0,20.0,0.14184243628940818
1.0,27.0,300.0,23.0,9.0,20.0,0.14184243628940818
1.0,18.0,200.0,21.0,5.0,15.0,0.12883123688449113
1.0,18.0,300.0,21.0,5.0,15.0,0.12883123688449113
1.0,18.0,150.0,21.0,5.0,15.0,0.12883123688449113
1.0,15.0,250.0,21.0,5.0,15.0,0.12883123688449113
1.0,21.0,150.0,21.0,5.0,15.0,0.12883123688449113
1.0,15.0,200.0,21.0,5.0,15.0,0.12883123688449113
1.0,21.0,300.0,21.0,5.0,15.0,0.12883123688449113
1.0,18.0,250.0,21.0,5.0,15.0,0.12883123688449113
1.0,15.0,300.0,21.0,5.0,15.0,0.12883123688449113
1.0,21.0,250.0,21.0,5.0,15.0,0.12883123688449113
1.0,21.0,200.0,21.0,5.0,15.0,0.12883123688449113
1.0,15.0,150.0,21.0,5.0,15.0,0.12883123688449113
1.0,21.0,150.0,19.0,7.0,15.0,0.1269695843677652
1.0,21.0,250.0,19.0,7.0,15.0,0.1269695843677652
1.0,21.0,300.0,19.0,7.0,15.0,0.1269695843677652
1.0,21.0,200.0,19.0,7.0,15.0,0.1269695843677652
1.0,15.0,150.0,19.0,7.0,15.0,0.12691678966462672
1.0,18.0,200.0,19.0,7.0,15.0,0.12691678966462672
1.0,15.0,200.0,19.0,7.0,15.0,0.12691678966462672
1.0,18.0,300.0,19.0,7.0,15.0,0.12691678966462672
1.0,15.0,300.0,19.0,7.0,15.0,0.12691678966462672
1.0,15.0,250.0,19.0,7.0,15.0,0.12691678966462672
1.0,18.0,250.0,19.0,7.0,15.0,0.12691678966462672
1.0,18.0,150.0,19.0,7.0,15.0,0.12691678966462672
1.0,24.0,200.0,21.0,5.0,15.0,0.12662113422436116
1.0,24.0,150.0,21.0,5.0,15.0,0.12662113422436116
1.0,24.0,300.0,21.0,5.0,15.0,0.12662113422436116
1.0,24.0,250.0,21.0,5.0,15.0,0.12662113422436116
1.0,24.0,150.0,19.0,7.0,15.0,0.12563624041812063
1.0,24.0,250.0,19.0,7.0,15.0,0.12563624041812063
1.0,24.0,200.0,19.0,7.0,15.0,0.12563624041812063
1.0,24.0,300.0,19.0,7.0,15.0,0.12563624041812063
1.0,27.0,200.0,21.0,5.0,15.0,0.12308138316107915
1.0,27.0,250.0,21.0,5.0,15.0,0.12308138316107915
1.0,27.0,300.0,21.0,5.0,15.0,0.12308138316107915
1.0,27.0,150.0,21.0,5.0,15.0,0.12308138316107915
1.0,27.0,150.0,19.0,7.0,15.0,0.12198621601056137
1.0,27.0,300.0,19.0,7.0,15.0,0.12198621601056137
1.0,27.0,250.0,19.0,7.0,15.0,0.12198621601056137
1.0,27.0,200.0,19.0,7.0,15.0,0.12198621601056137
1.0,15.0,200.0,17.0,9.0,15.0,0.1143828602891616
1.0,15.0,150.0,17.0,9.0,15.0,0.1143828602891616
1.0,21.0,300.0,17.0,9.0,15.0,0.1143828602891616
1.0,15.0,300.0,17.0,9.0,15.0,0.1143828602891616
1.0,18.0,200.0,17.0,9.0,15.0,0.1143828602891616
1.0,21.0,200.0,17.0,9.0,15.0,0.1143828602891616
1.0,18.0,300.0,17.0,9.0,15.0,0.1143828602891616
1.0,21.0,250.0,17.0,9.0,15.0,0.1143828602891616
1.0,18.0,150.0,17.0,9.0,15.0,0.1143828602891616
1.0,18.0,250.0,17.0,9.0,15.0,0.1143828602891616
1.0,21.0,150.0,17.0,9.0,15.0,0.1143828602891616
1.0,15.0,250.0,17.0,9.0,15.0,0.1143828602891616
1.0,24.0,300.0,17.0,9.0,15.0,0.11349004196866261
1.0,24.0,150.0,17.0,9.0,15.0,0.11349004196866261
1.0,24.0,250.0,17.0,9.0,15.0,0.11349004196866261
1.0,24.0,200.0,17.0,9.0,15.0,0.11349004196866261
1.0,27.0,250.0,17.0,9.0,15.0,0.1126493554191898
1.0,27.0,200.0,17.0,9.0,15.0,0.1126493554191898
1.0,27.0,150.0,17.0,9.0,15.0,0.1126493554191898
1.0,27.0,300.0,17.0,9.0,15.0,0.1126493554191898
1.0,18.0,150.0,24.0,9.0,20.0,0.08867254524232565
1.0,24.0,200.0,24.0,9.0,20.0,0.08867254524232565
1.0,21.0,250.0,24.0,9.0,20.0,0.08867254524232565
1.0,21.0,300.0,24.0,9.0,20.0,0.08867254524232565
1.0,15.0,300.0,24.0,9.0,20.0,0.08867254524232565
1.0,24.0,300.0,24.0,9.0,20.0,0.08867254524232565
1.0,24.0,250.0,24.0,9.0,20.0,0.08867254524232565
1.0,27.0,150.0,24.0,9.0,20.0,0.08867254524232565
1.0,21.0,200.0,24.0,9.0,20.0,0.08867254524232565
1.0,15.0,150.0,24.0,9.0,20.0,0.08867254524232565
1.0,18.0,200.0,24.0,9.0,20.0,0.08867254524232565
1.0,15.0,250.0,24.0,9.0,20.0,0.08867254524232565
1.0,24.0,150.0,24.0,9.0,20.0,0.08867254524232565
1.0,18.0,300.0,24.0,9.0,20.0,0.08867254524232565
1.0,15.0,200.0,24.0,9.0,20.0,0.08867254524232565
1.0,27.0,300.0,24.0,9.0,20.0,0.08867254524232565
1.0,27.0,200.0,24.0,9.0,20.0,0.08867254524232565
1.0,21.0,150.0,24.0,9.0,20.0,0.08867254524232565
1.0,27.0,250.0,24.0,9.0,20.0,0.08867254524232565
1.0,18.0,250.0,24.0,9.0,20.0,0.08867254524232565
1.0,21.0,200.0,22.0,5.0,15.0,0.07502839181091228
1.0,21.0,250.0,22.0,5.0,15.0,0.07502839181091228
1.0,18.0,200.0,22.0,5.0,15.0,0.07502839181091228
1.0,21.0,300.0,22.0,5.0,15.0,0.07502839181091228
1.0,18.0,150.0,22.0,5.0,15.0,0.07502839181091228
1.0,15.0,300.0,22.0,5.0,15.0,0.07502839181091228
1.0,15.0,150.0,22.0,5.0,15.0,0.07502839181091228
1.0,15.0,250.0,22.0,5.0,15.0,0.07502839181091228
1.0,18.0,300.0,22.0,5.0,15.0,0.07502839181091228
1.0,18.0,250.0,22.0,5.0,15.0,0.07502839181091228
1.0,15.0,200.0,22.0,5.0,15.0,0.07502839181091228
1.0,21.0,150.0,22.0,5.0,15.0,0.07502839181091228
1.0,24.0,200.0,22.0,5.0,15.0,0.07451391250228492
1.0,24.0,250.0,22.0,5.0,15.0,0.07451391250228492
1.0,24.0,300.0,22.0,5.0,15.0,0.07451391250228492
1.0,24.0,150.0,22.0,5.0,15.0,0.07451391250228492
1.0,27.0,150.0,22.0,5.0,15.0,0.07321258356029814
1.0,27.0,250.0,22.0,5.0,15.0,0.07321258356029814
1.0,27.0,300.0,22.0,5.0,15.0,0.07321258356029814
1.0,27.0,200.0,22.0,5.0,15.0,0.07321258356029814
1.0,21.0,300.0,20.0,7.0,15.0,0.06962800988708572
1.0,15.0,200.0,20.0,7.0,15.0,0.06962800988708572
1.0,18.0,150.0,20.0,7.0,15.0,0.06962800988708572
1.0,18.0,250.0,20.0,7.0,15.0,0.06962800988708572
1.0,18.0,200.0,20.0,7.0,15.0,0.06962800988708572
1.0,15.0,250.0,20.0,7.0,15.0,0.06962800988708572
1.0,15.0,150.0,20.0,7.0,15.0,0.06962800988708572
1.0,21.0,200.0,20.0,7.0,15.0,0.06962800988708572
1.0,21.0,250.0,20.0,7.0,15.0,0.06962800988708572
1.0,15.0,300.0,20.0,7.0,15.0,0.06962800988708572
1.0,18.0,300.0,20.0,7.0,15.0,0.06962800988708572
1.0,21.0,150.0,20.0,7.0,15.0,0.06962800988708572
1.0,24.0,150.0,20.0,7.0,15.0,0.06920571088322643
1.0,24.0,300.0,20.0,7.0,15.0,0.06920571088322643
1.0,24.0,250.0,20.0,7.0,15.0,0.06920571088322643
1.0,24.0,200.0,20.0,7.0,15.0,0.06920571088322643
1.0,27.0,250.0,20.0,7.0,15.0,0.06743702641161428
1.0,27.0,200.0,20.0,7.0,15.0,0.06743702641161428
1.0,27.0,150.0,20.0,7.0,15.0,0.06743702641161428
1.0,27.0,300.0,20.0,7.0,15.0,0.06743702641161428
1.0,21.0,250.0,18.0,9.0,15.0,0.05189222943654254
1.0,15.0,200.0,18.0,9.0,15.0,0.05189222943654254
1.0,27.0,300.0,18.0,9.0,15.0,0.05189222943654254
1.0,15.0,300.0,18.0,9.0,15.0,0.05189222943654254
1.0,18.0,300.0,18.0,9.0,15.0,0.05189222943654254
1.0,27.0,250.0,18.0,9.0,15.0,0.05189222943654254
1.0,27.0,150.0,18.0,9.0,15.0,0.05189222943654254
1.0,18.0,200.0,18.0,9.0,15.0,0.05189222943654254
1.0,15.0,250.0,18.0,9.0,15.0,0.05189222943654254
1.0,21.0,150.0,18.0,9.0,15.0,0.05189222943654254
1.0,15.0,150.0,18.0,9.0,15.0,0.05189222943654254
1.0,24.0,250.0,18.0,9.0,15.0,0.05189222943654254
1.0,21.0,300.0,18.0,9.0,15.0,0.05189222943654254
1.0,21.0,200.0,18.0,9.0,15.0,0.05189222943654254
1.0,18.0,250.0,18.0,9.0,15.0,0.05189222943654254
1.0,27.0,200.0,18.0,9.0,15.0,0.05189222943654254
1.0,24.0,200.0,18.0,9.0,15.0,0.05189222943654254
1.0,18.0,150.0,18.0,9.0,15.0,0.05189222943654254
1.0,24.0,300.0,18.0,9.0,15.0,0.05189222943654254
1.0,24.0,150.0,18.0,9.0,15.0,0.05189222943654254
1.0,24.0,250.0,21.0,7.0,15.0,0.044124810486230105
1.0,24.0,300.0,21.0,7.0,15.0,0.044124810486230105
1.0,15.0,150.0,21.0,7.0,15.0,0.044124810486230105
1.0,21.0,150.0,21.0,7.0,15.0,0.044124810486230105
1.0,21.0,300.0,21.0,7.0,15.0,0.044124810486230105
1.0,18.0,300.0,21.0,7.0,15.0,0.044124810486230105
1.0,21.0,250.0,21.0,7.0,15.0,0.044124810486230105
1.0,21.0,200.0,21.0,7.0,15.0,0.044124810486230105
1.0,15.0,250.0,21.0,7.0,15.0,0.044124810486230105
1.0,15.0,300.0,21.0,7.0,15.0,0.044124810486230105
1.0,18.0,200.0,21.0,7.0,15.0,0.044124810486230105
1.0,24.0,200.0,21.0,7.0,15.0,0.044124810486230105
1.0,18.0,250.0,21.0,7.0,15.0,0.044124810486230105
1.0,15.0,200.0,21.0,7.0,15.0,0.044124810486230105
1.0,18.0,150.0,21.0,7.0,15.0,0.044124810486230105
1.0,24.0,150.0,21.0,7.0,15.0,0.044124810486230105
1.0,27.0,250.0,21.0,7.0,15.0,0.043180141339068195
1.0,27.0,150.0,21.0,7.0,15.0,0.043180141339068195
1.0,27.0,200.0,21.0,7.0,15.0,0.043180141339068195
1.0,27.0,300.0,21.0,7.0,15.0,0.043180141339068195
1.0,15.0,250.0,23.0,5.0,15.0,0.03398684517757474
1.0,24.0,200.0,23.0,5.0,15.0,0.03398684517757474
1.0,24.0,150.0,23.0,5.0,15.0,0.03398684517757474
1.0,18.0,150.0,23.0,5.0,15.0,0.03398684517757474
1.0,24.0,300.0,23.0,5.0,15.0,0.03398684517757474
1.0,21.0,200.0,23.0,5.0,15.0,0.03398684517757474
1.0,15.0,200.0,23.0,5.0,15.0,0.03398684517757474
1.0,18.0,300.0,23.0,5.0,15.0,0.03398684517757474
1.0,27.0,250.0,23.0,5.0,15.0,0.03398684517757474
1.0,18.0,250.0,23.0,5.0,15.0,0.03398684517757474
1.0,27.0,150.0,23.0,5.0,15.0,0.03398684517757474
1.0,15.0,150.0,23.0,5.0,15.0,0.03398684517757474
1.0,21.0,150.0,23.0,5.0,15.0,0.03398684517757474
1.0,15.0,300.0,23.0,5.0,15.0,0.03398684517757474
1.0,24.0,250.0,23.0,5.0,15.0,0.03398684517757474
1.0,18.0,200.0,23.0,5.0,15.0,0.03398684517757474
1.0,21.0,300.0,23.0,5.0,15.0,0.03398684517757474
1.0,21.0,250.0,23.0,5.0,15.0,0.03398684517757474
1.0,27.0,200.0,23.0,5.0,15.0,0.03398684517757474
1.0,27.0,300.0,23.0,5.0,15.0,0.03398684517757474
1.0,21.0,250.0,19.0,9.0,15.0,0.02364413225966627
1.0,24.0,200.0,19.0,9.0,15.0,0.02364413225966627
1.0,21.0,300.0,19.0,9.0,15.0,0.02364413225966627
1.0,24.0,150.0,19.0,9.0,15.0,0.02364413225966627
1.0,27.0,300.0,19.0,9.0,15.0,0.02364413225966627
1.0,24.0,250.0,19.0,9.0,15.0,0.02364413225966627
1.0,18.0,150.0,19.0,9.0,15.0,0.02364413225966627
1.0,21.0,200.0,19.0,9.0,15.0,0.02364413225966627
1.0,15.0,150.0,19.0,9.0,15.0,0.02364413225966627
1.0,21.0,150.0,19.0,9.0,15.0,0.02364413225966627
1.0,15.0,250.0,19.0,9.0,15.0,0.02364413225966627
1.0,27.0,200.0,19.0,9.0,15.0,0.02364413225966627
1.0,15.0,200.0,19.0,9.0,15.0,0.02364413225966627
1.0,27.0,150.0,19.0,9.0,15.0,0.02364413225966627
1.0,15.0,300.0,19.0,9.0,15.0,0.02364413225966627
1.0,24.0,300.0,19.0,9.0,15.0,0.02364413225966627
1.0,18.0,200.0,19.0,9.0,15.0,0.02364413225966627
1.0,18.0,300.0,19.0,9.0,15.0,0.02364413225966627
1.0,27.0,250.0,19.0,9.0,15.0,0.02364413225966627
1.0,18.0,250.0,19.0,9.0,15.0,0.02364413225966627
1.0,18.0,150.0,22.0,7.0,15.0,0.01795465309614469
1.0,24.0,300.0,22.0,7.0,15.0,0.01795465309614469
1.0,15.0,250.0,22.0,7.0,15.0,0.01795465309614469
1.0,27.0,150.0,22.0,7.0,15.0,0.01795465309614469
1.0,15.0,300.0,22.0,7.0,15.0,0.01795465309614469
1.0,21.0,300.0,22.0,7.0,15.0,0.01795465309614469
1.0,15.0,150.0,22.0,7.0,15.0,0.01795465309614469
1.0,21.0,250.0,22.0,7.0,15.0,0.01795465309614469
1.0,27.0,200.0,22.0,7.0,15.0,0.01795465309614469
1.0,18.0,300.0,22.0,7.0,15.0,0.01795465309614469
1.0,27.0,250.0,22.0,7.0,15.0,0.01795465309614469
1.0,24.0,150.0,22.0,7.0,15.0,0.01795465309614469
1.0,18.0,250.0,22.0,7.0,15.0,0.01795465309614469
1.0,24.0,250.0,22.0,7.0,15.0,0.01795465309614469
1.0,21.0,200.0,22.0,7.0,15.0,0.01795465309614469
1.0,27.0,300.0,22.0,7.0,15.0,0.01795465309614469
1.0,21.0,150.0,22.0,7.0,15.0,0.01795465309614469
1.0,18.0,200.0,22.0,7.0,15.0,0.01795465309614469
1.0,15.0,200.0,22.0,7.0,15.0,0.01795465309614469
1.0,24.0,200.0,22.0,7.0,15.0,0.01795465309614469
1.0,24.0,150.0,20.0,9.0,15.0,0.01358124831018557
1.0,27.0,150.0,20.0,9.0,15.0,0.01358124831018557
1.0,15.0,150.0,20.0,9.0,15.0,0.01358124831018557
1.0,21.0,300.0,20.0,9.0,15.0,0.01358124831018557
1.0,21.0,250.0,20.0,9.0,15.0,0.01358124831018557
1.0,21.0,200.0,20.0,9.0,15.0,0.01358124831018557
1.0,18.0,200.0,20.0,9.0,15.0,0.01358124831018557
1.0,21.0,150.0,20.0,9.0,15.0,0.01358124831018557
1.0,15.0,300.0,20.0,9.0,15.0,0.01358124831018557
1.0,27.0,200.0,20.0,9.0,15.0,0.01358124831018557
1.0,18.0,250.0,20.0,9.0,15.0,0.01358124831018557
1.0,24.0,300.0,20.0,9.0,15.0,0.01358124831018557
1.0,15.0,200.0,20.0,9.0,15.0,0.01358124831018557
1.0,27.0,300.0,20.0,9.0,15.0,0.01358124831018557
1.0,18.0,300.0,20.0,9.0,15.0,0.01358124831018557
1.0,18.0,150.0,20.0,9.0,15.0,0.01358124831018557
1.0,24.0,200.0,20.0,9.0,15.0,0.01358124831018557
1.0,24.0,250.0,20.0,9.0,15.0,0.01358124831018557
1.0,15.0,250.0,20.0,9.0,15.0,0.01358124831018557
1.0,27.0,250.0,20.0,9.0,15.0,0.01358124831018557
1.0,15.0,150.0,24.0,5.0,15.0,0.011896098300253989
1.0,18.0,200.0,24.0,5.0,15.0,0.011896098300253989
1.0,18.0,250.0,24.0,5.0,15.0,0.011896098300253989
1.0,27.0,300.0,24.0,5.0,15.0,0.011896098300253989
1.0,24.0,150.0,24.0,5.0,15.0,0.011896098300253989
1.0,27.0,250.0,24.0,5.0,15.0,0.011896098300253989
1.0,18.0,150.0,24.0,5.0,15.0,0.011896098300253989
1.0,21.0,150.0,24.0,5.0,15.0,0.011896098300253989
1.0,18.0,300.0,24.0,5.0,15.0,0.011896098300253989
1.0,27.0,150.0,24.0,5.0,15.0,0.011896098300253989
1.0,21.0,300.0,24.0,5.0,15.0,0.011896098300253989
1.0,24.0,300.0,24.0,5.0,15.0,0.011896098300253989
1.0,15.0,200.0,24.0,5.0,15.0,0.011896098300253989
1.0,24.0,250.0,24.0,5.0,15.0,0.011896098300253989
1.0,15.0,300.0,24.0,5.0,15.0,0.011896098300253989
1.0,15.0,250.0,24.0,5.0,15.0,0.011896098300253989
1.0,21.0,200.0,24.0,5.0,15.0,0.011896098300253989
1.0,24.0,200.0,24.0,5.0,15.0,0.011896098300253989
1.0,21.0,250.0,24.0,5.0,15.0,0.011896098300253989
1.0,27.0,200.0,24.0,5.0,15.0,0.011896098300253989
1.0,24.0,150.0,23.0,7.0,15.0,0.00464224338629581
1.0,24.0,300.0,23.0,7.0,15.0,0.00464224338629581
1.0,24.0,200.0,23.0,7.0,15.0,0.00464224338629581
1.0,24.0,250.0,23.0,7.0,15.0,0.00464224338629581
1.0,15.0,250.0,23.0,7.0,15.0,0.00464224338629581
1.0,15.0,150.0,23.0,7.0,15.0,0.00464224338629581
1.0,27.0,150.0,23.0,7.0,15.0,0.00464224338629581
1.0,15.0,200.0,23.0,7.0,15.0,0.00464224338629581
1.0,21.0,250.0,23.0,7.0,15.0,0.00464224338629581
1.0,21.0,300.0,23.0,7.0,15.0,0.00464224338629581
1.0,27.0,200.0,23.0,7.0,15.0,0.00464224338629581
1.0,27.0,250.0,23.0,7.0,15.0,0.00464224338629581
1.0,15.0,300.0,23.0,7.0,15.0,0.00464224338629581
